,proband_id,test_name,phase,trial_type,n,rsp,corr,rt,total_time
76,4367,ctrails,number-letter,test,2,2,Correct,1680,157891
77,4367,ctrails,number-letter,test,3,c,Incorrect,9510,157891
78,4367,ctrails,number-letter,test,4,b,Correct,4260,157891
79,4367,ctrails,number-letter,test,5,3,Correct,5261,157891
80,4367,ctrails,number-letter,test,6,c,Correct,3540,157891
81,4367,ctrails,number-letter,test,7,4,Correct,2120,157891
82,4367,ctrails,number-letter,test,8,d,Correct,11091,157891
83,4367,ctrails,number-letter,test,9,5,Correct,5820,157891
84,4367,ctrails,number-letter,test,10,e,Correct,1540,157891
85,4367,ctrails,number-letter,test,11,6,Correct,5790,157891
86,4367,ctrails,number-letter,test,12,f,Correct,8641,157891
87,4367,ctrails,number-letter,test,13,7,Correct,3160,157891
88,4367,ctrails,number-letter,test,14,g,Correct,8131,157891
89,4367,ctrails,number-letter,test,15,8,Correct,4050,157891
90,4367,ctrails,number-letter,test,16,h,Correct,9120,157891
91,4367,ctrails,number-letter,test,17,9,Correct,3631,157891
92,4367,ctrails,number-letter,test,18,i,Correct,5030,157891
93,4367,ctrails,number-letter,test,19,10,Correct,5860,157891
94,4367,ctrails,number-letter,test,20,k,Incorrect,5140,157891
95,4367,ctrails,number-letter,test,21,j,Correct,7761,157891
96,4367,ctrails,number-letter,test,22,11,Correct,3830,157891
97,4367,ctrails,number-letter,test,23,l,Incorrect,4360,157891
98,4367,ctrails,number-letter,test,24,k,Correct,19971,157891
99,4367,ctrails,number-letter,test,25,12,Correct,4701,157891
100,4367,ctrails,number-letter,test,26,l,Correct,2010,157891
101,4367,ctrails,number-letter,test,27,13,Correct,2540,157891
0,4368,ctrails,number,practice,0,1,Correct,60,104550
1,4368,ctrails,number,practice,1,2,Correct,1181,104550
2,4368,ctrails,number,practice,2,3,Correct,20,104550
3,4368,ctrails,number,practice,3,4,Correct,80,104550
4,4368,ctrails,number,practice,4,5,Correct,100,104550
5,4368,ctrails,number,practice,5,6,Correct,2620,104550
6,4368,ctrails,number,practice,6,7,Correct,5230,104550
7,4368,ctrails,number,practice,7,8,Correct,90,104550
8,4368,ctrails,number,test,0,1,Correct,570,171102
9,4368,ctrails,number,test,1,2,Correct,80,171102
10,4368,ctrails,number,test,2,3,Correct,800,171102
11,4368,ctrails,number,test,3,4,Correct,200,171102
12,4368,ctrails,number,test,4,5,Correct,770,171102
13,4368,ctrails,number,test,5,6,Correct,100,171102
14,4368,ctrails,number,test,6,7,Correct,830,171102
15,4368,ctrails,number,test,7,8,Correct,580,171102
16,4368,ctrails,number,test,8,9,Correct,1110,171102
17,4368,ctrails,number,test,9,10,Correct,70,171102
18,4368,ctrails,number,test,10,11,Correct,30,171102
19,4368,ctrails,number,test,11,12,Correct,60,171102
20,4368,ctrails,number,test,12,13,Correct,620,171102
21,4368,ctrails,number,test,13,14,Correct,50,171102
22,4368,ctrails,number,test,14,15,Correct,760,171102
23,4368,ctrails,number,test,15,16,Correct,10,171102
24,4368,ctrails,number,test,16,17,Correct,30,171102
25,4368,ctrails,number,test,17,18,Correct,100,171102
26,4368,ctrails,number,test,18,19,Correct,40,171102
27,4368,ctrails,number,test,19,20,Correct,110,171102
28,4368,ctrails,number,test,20,21,Correct,60,171102
29,4368,ctrails,number,test,21,22,Correct,70,171102
30,4368,ctrails,number,test,22,23,Correct,40,171102
31,4368,ctrails,number,test,23,24,Correct,20,171102
32,4368,ctrails,number,test,24,25,Correct,1110,171102
33,4368,ctrails,letter,practice,0,a,Correct,40,66469
34,4368,ctrails,letter,practice,1,b,Correct,550,66469
35,4368,ctrails,letter,practice,2,c,Correct,180,66469
36,4368,ctrails,letter,practice,3,d,Correct,20,66469
37,4368,ctrails,letter,practice,4,e,Correct,7761,66469
38,4368,ctrails,letter,practice,5,f,Correct,60,66469
39,4368,ctrails,letter,practice,6,g,Correct,40,66469
40,4368,ctrails,letter,practice,7,h,Correct,20,66469
41,4368,ctrails,letter,test,0,a,Correct,1970,249912
42,4368,ctrails,letter,test,1,a,Incorrect,890,249912
43,4368,ctrails,letter,test,2,b,Correct,9121,249912
44,4368,ctrails,letter,test,3,c,Correct,590,249912
45,4368,ctrails,letter,test,4,d,Correct,750,249912
46,4368,ctrails,letter,test,5,e,Correct,80,249912
47,4368,ctrails,letter,test,6,f,Correct,1390,249912
48,4368,ctrails,letter,test,7,g,Correct,500,249912
49,4368,ctrails,letter,test,8,h,Correct,40,249912
50,4368,ctrails,letter,test,9,i,Correct,90,249912
51,4368,ctrails,letter,test,10,j,Correct,30,249912
52,4368,ctrails,letter,test,11,k,Correct,100,249912
53,4368,ctrails,letter,test,12,l,Correct,80,249912
54,4368,ctrails,letter,test,13,m,Correct,20,249912
55,4368,ctrails,letter,test,14,n,Correct,20,249912
56,4368,ctrails,letter,test,15,o,Correct,80,249912
57,4368,ctrails,letter,test,16,p,Correct,530,249912
58,4368,ctrails,letter,test,17,q,Correct,40,249912
59,4368,ctrails,letter,test,18,r,Correct,180,249912
60,4368,ctrails,letter,test,19,s,Correct,20,249912
61,4368,ctrails,letter,test,20,t,Correct,30,249912
62,4368,ctrails,letter,test,21,u,Correct,440,249912
63,4368,ctrails,letter,test,22,v,Correct,50,249912
64,4368,ctrails,letter,test,23,y,Incorrect,360,249912
65,4368,ctrails,letter,test,24,y,Incorrect,20,249912
66,4368,ctrails,letter,test,25,y,Incorrect,40,249912
67,4368,ctrails,letter,test,26,y,Incorrect,110,249912
68,4368,ctrails,letter,test,27,y,Incorrect,1360,249912
69,4368,ctrails,letter,test,28,w,Correct,1711,249912
70,4368,ctrails,letter,test,29,x,Correct,120,249912
71,4368,ctrails,letter,test,30,y,Correct,2600,249912
72,4368,ctrails,number-letter,practice,0,1,Correct,640,52611
73,4368,ctrails,number-letter,practice,1,a,Correct,7991,52611
74,4368,ctrails,number-letter,practice,2,2,Correct,2340,52611
75,4368,ctrails,number-letter,practice,3,b,Correct,3961,52611
76,4368,ctrails,number-letter,practice,4,3,Correct,5000,52611
77,4368,ctrails,number-letter,practice,5,c,Correct,4380,52611
78,4368,ctrails,number-letter,practice,6,4,Correct,5311,52611
79,4368,ctrails,number-letter,practice,7,d,Correct,4240,52611
80,4368,ctrails,number-letter,test,0,a,Incorrect,9341,407138
81,4368,ctrails,number-letter,test,1,a,Incorrect,1880,407138
82,4368,ctrails,number-letter,test,2,i,Incorrect,8990,407138
83,4368,ctrails,number-letter,test,3,1,Correct,4032,407138
84,4368,ctrails,number-letter,test,4,a,Correct,4700,407138
85,4368,ctrails,number-letter,test,5,2,Correct,2070,407138
86,4368,ctrails,number-letter,test,6,b,Correct,2210,407138
87,4368,ctrails,number-letter,test,7,3,Correct,2200,407138
88,4368,ctrails,number-letter,test,8,d,Incorrect,6890,407138
89,4368,ctrails,number-letter,test,9,d,Incorrect,840,407138
90,4368,ctrails,number-letter,test,10,c,Correct,7971,407138
91,4368,ctrails,number-letter,test,11,4,Correct,5630,407138
92,4368,ctrails,number-letter,test,12,d,Correct,2860,407138
93,4368,ctrails,number-letter,test,13,5,Correct,800,407138
94,4368,ctrails,number-letter,test,14,6,Incorrect,1580,407138
95,4368,ctrails,number-letter,test,15,e,Correct,3311,407138
96,4368,ctrails,number-letter,test,16,6,Correct,1980,407138
97,4368,ctrails,number-letter,test,17,h,Incorrect,4491,407138
98,4368,ctrails,number-letter,test,18,7,Incorrect,420,407138
99,4368,ctrails,number-letter,test,19,7,Incorrect,2220,407138
100,4368,ctrails,number-letter,test,20,h,Incorrect,3720,407138
101,4368,ctrails,number-letter,test,21,f,Correct,17191,407138
102,4368,ctrails,number-letter,test,22,7,Correct,4781,407138
103,4368,ctrails,number-letter,test,23,h,Incorrect,3970,407138
104,4368,ctrails,number-letter,test,24,8,Incorrect,300,407138
105,4368,ctrails,number-letter,test,25,8,Incorrect,70,407138
106,4368,ctrails,number-letter,test,26,j,Incorrect,1820,407138
107,4368,ctrails,number-letter,test,27,9,Incorrect,16271,407138
108,4368,ctrails,number-letter,test,28,i,Incorrect,3940,407138
109,4368,ctrails,number-letter,test,29,l,Incorrect,2310,407138
110,4368,ctrails,number-letter,test,30,8,Incorrect,6601,407138
111,4368,ctrails,number-letter,test,31,j,Incorrect,3090,407138
112,4368,ctrails,number-letter,test,32,h,Incorrect,1080,407138
113,4368,ctrails,number-letter,test,33,g,Correct,2290,407138
114,4368,ctrails,number-letter,test,34,8,Correct,9751,407138
115,4368,ctrails,number-letter,test,35,h,Correct,4620,407138
116,4368,ctrails,number-letter,test,36,9,Correct,12671,407138
117,4368,ctrails,number-letter,test,37,l,Incorrect,15031,407138
118,4368,ctrails,number-letter,test,38,i,Correct,2430,407138
119,4368,ctrails,number-letter,test,39,10,Correct,20,407138
120,4368,ctrails,number-letter,test,40,j,Correct,1190,407138
121,4368,ctrails,number-letter,test,41,11,Correct,20,407138
122,4368,ctrails,number-letter,test,42,k,Correct,16841,407138
123,4368,ctrails,number-letter,test,43,12,Correct,7880,407138
124,4368,ctrails,number-letter,test,44,12,Incorrect,670,407138
125,4368,ctrails,number-letter,test,45,l,Correct,2081,407138
126,4368,ctrails,number-letter,test,46,13,Correct,2360,407138
0,4369,ctrails,number,practice,0,1,Correct,4520,11445
1,4369,ctrails,number,practice,1,2,Correct,1220,11445
2,4369,ctrails,number,practice,2,3,Correct,870,11445
3,4369,ctrails,number,practice,3,4,Correct,850,11445
4,4369,ctrails,number,practice,4,5,Correct,780,11445
5,4369,ctrails,number,practice,5,6,Correct,930,11445
6,4369,ctrails,number,practice,6,7,Correct,380,11445
7,4369,ctrails,number,practice,7,8,Correct,930,11445
8,4369,ctrails,number,test,0,1,Correct,1420,30126
9,4369,ctrails,number,test,1,2,Correct,1140,30126
10,4369,ctrails,number,test,2,3,Correct,1220,30126
11,4369,ctrails,number,test,3,4,Correct,1580,30126
12,4369,ctrails,number,test,4,5,Correct,1350,30126
13,4369,ctrails,number,test,5,6,Correct,981,30126
14,4369,ctrails,number,test,6,7,Correct,950,30126
15,4369,ctrails,number,test,7,8,Correct,600,30126
16,4369,ctrails,number,test,8,9,Correct,1090,30126
17,4369,ctrails,number,test,9,10,Correct,2270,30126
18,4369,ctrails,number,test,10,11,Correct,1000,30126
19,4369,ctrails,number,test,11,12,Correct,1310,30126
20,4369,ctrails,number,test,12,13,Correct,960,30126
21,4369,ctrails,number,test,13,14,Correct,2450,30126
22,4369,ctrails,number,test,14,15,Correct,560,30126
23,4369,ctrails,number,test,15,16,Correct,1340,30126
24,4369,ctrails,number,test,16,17,Correct,1240,30126
25,4369,ctrails,number,test,17,18,Correct,850,30126
26,4369,ctrails,number,test,18,19,Correct,720,30126
27,4369,ctrails,number,test,19,20,Correct,1540,30126
28,4369,ctrails,number,test,20,21,Correct,1011,30126
29,4369,ctrails,number,test,21,22,Correct,890,30126
30,4369,ctrails,number,test,22,23,Correct,2200,30126
31,4369,ctrails,number,test,23,24,Correct,570,30126
32,4369,ctrails,number,test,24,25,Correct,770,30126
33,4369,ctrails,letter,practice,0,a,Correct,1110,7515
34,4369,ctrails,letter,practice,1,b,Correct,670,7515
35,4369,ctrails,letter,practice,2,c,Correct,620,7515
36,4369,ctrails,letter,practice,3,d,Correct,1250,7515
37,4369,ctrails,letter,practice,4,e,Correct,930,7515
38,4369,ctrails,letter,practice,5,f,Correct,890,7515
39,4369,ctrails,letter,practice,6,g,Correct,1120,7515
40,4369,ctrails,letter,practice,7,h,Correct,881,7515
41,4369,ctrails,letter,test,0,a,Correct,4800,35385
42,4369,ctrails,letter,test,1,b,Correct,2660,35385
43,4369,ctrails,letter,test,2,c,Correct,1231,35385
44,4369,ctrails,letter,test,3,d,Correct,1090,35385
45,4369,ctrails,letter,test,4,e,Correct,770,35385
46,4369,ctrails,letter,test,5,f,Correct,620,35385
47,4369,ctrails,letter,test,6,g,Correct,2700,35385
48,4369,ctrails,letter,test,7,h,Correct,930,35385
49,4369,ctrails,letter,test,8,i,Correct,1170,35385
50,4369,ctrails,letter,test,9,j,Correct,790,35385
51,4369,ctrails,letter,test,10,k,Correct,1930,35385
52,4369,ctrails,letter,test,11,l,Correct,1300,35385
53,4369,ctrails,letter,test,12,m,Correct,960,35385
54,4369,ctrails,letter,test,13,n,Correct,1510,35385
55,4369,ctrails,letter,test,14,o,Correct,880,35385
56,4369,ctrails,letter,test,15,p,Correct,910,35385
57,4369,ctrails,letter,test,16,q,Correct,800,35385
58,4369,ctrails,letter,test,17,r,Correct,611,35385
59,4369,ctrails,letter,test,18,s,Correct,940,35385
60,4369,ctrails,letter,test,19,t,Correct,670,35385
61,4369,ctrails,letter,test,20,u,Correct,980,35385
62,4369,ctrails,letter,test,21,v,Correct,940,35385
63,4369,ctrails,letter,test,22,w,Correct,700,35385
64,4369,ctrails,letter,test,23,x,Correct,4340,35385
65,4369,ctrails,letter,test,24,y,Correct,1040,35385
66,4369,ctrails,number-letter,practice,0,1,Correct,1700,10284
67,4369,ctrails,number-letter,practice,1,a,Correct,1480,10284
68,4369,ctrails,number-letter,practice,2,2,Correct,1160,10284
69,4369,ctrails,number-letter,practice,3,b,Correct,1350,10284
70,4369,ctrails,number-letter,practice,4,3,Correct,850,10284
71,4369,ctrails,number-letter,practice,5,c,Correct,980,10284
72,4369,ctrails,number-letter,practice,6,4,Correct,1740,10284
73,4369,ctrails,number-letter,practice,7,d,Correct,981,10284
74,4369,ctrails,number-letter,test,0,1,Correct,1630,56855
75,4369,ctrails,number-letter,test,1,a,Correct,990,56855
76,4369,ctrails,number-letter,test,2,2,Correct,1080,56855
77,4369,ctrails,number-letter,test,3,b,Correct,3550,56855
78,4369,ctrails,number-letter,test,4,3,Correct,880,56855
79,4369,ctrails,number-letter,test,5,c,Correct,2191,56855
80,4369,ctrails,number-letter,test,6,4,Correct,1200,56855
81,4369,ctrails,number-letter,test,7,d,Correct,2950,56855
82,4369,ctrails,number-letter,test,8,5,Correct,1520,56855
83,4369,ctrails,number-letter,test,9,e,Correct,3200,56855
84,4369,ctrails,number-letter,test,10,6,Correct,2000,56855
85,4369,ctrails,number-letter,test,11,f,Correct,1750,56855
86,4369,ctrails,number-letter,test,12,7,Correct,3231,56855
87,4369,ctrails,number-letter,test,13,g,Correct,4630,56855
88,4369,ctrails,number-letter,test,14,8,Correct,5040,56855
89,4369,ctrails,number-letter,test,15,h,Correct,2840,56855
90,4369,ctrails,number-letter,test,16,9,Correct,1050,56855
91,4369,ctrails,number-letter,test,17,i,Correct,2720,56855
92,4369,ctrails,number-letter,test,18,10,Correct,1531,56855
93,4369,ctrails,number-letter,test,19,j,Correct,2570,56855
94,4369,ctrails,number-letter,test,20,11,Correct,2070,56855
95,4369,ctrails,number-letter,test,21,k,Correct,2210,56855
96,4369,ctrails,number-letter,test,22,12,Correct,4010,56855
97,4369,ctrails,number-letter,test,23,l,Correct,1060,56855
98,4369,ctrails,number-letter,test,24,13,Correct,840,56855
0,4370,ctrails,number,practice,0,1,Correct,3820,13653
1,4370,ctrails,number,practice,1,2,Correct,2340,13653
2,4370,ctrails,number,practice,2,3,Correct,1630,13653
3,4370,ctrails,number,practice,3,4,Correct,990,13653
4,4370,ctrails,number,practice,4,5,Correct,1160,13653
5,4370,ctrails,number,practice,5,6,Correct,1670,13653
6,4370,ctrails,number,practice,6,7,Correct,920,13653
7,4370,ctrails,number,practice,7,8,Correct,1090,13653
8,4370,ctrails,number,test,0,1,Correct,2560,52929
9,4370,ctrails,number,test,1,2,Correct,1530,52929
10,4370,ctrails,number,test,2,3,Correct,2080,52929
11,4370,ctrails,number,test,3,4,Correct,3210,52929
12,4370,ctrails,number,test,4,5,Correct,3090,52929
13,4370,ctrails,number,test,5,6,Correct,850,52929
14,4370,ctrails,number,test,6,7,Correct,990,52929
15,4370,ctrails,number,test,7,8,Correct,970,52929
16,4370,ctrails,number,test,8,9,Correct,970,52929
17,4370,ctrails,number,test,9,10,Correct,1701,52929
18,4370,ctrails,number,test,10,11,Correct,890,52929
19,4370,ctrails,number,test,11,12,Correct,1200,52929
20,4370,ctrails,number,test,12,13,Correct,1750,52929
21,4370,ctrails,number,test,13,14,Correct,1980,52929
22,4370,ctrails,number,test,14,15,Correct,1820,52929
23,4370,ctrails,number,test,15,16,Correct,1580,52929
24,4370,ctrails,number,test,16,17,Correct,910,52929
25,4370,ctrails,number,test,17,18,Correct,1000,52929
26,4370,ctrails,number,test,18,19,Correct,3430,52929
27,4370,ctrails,number,test,19,20,Correct,720,52929
28,4370,ctrails,number,test,20,21,Correct,650,52929
29,4370,ctrails,number,test,21,22,Correct,4201,52929
30,4370,ctrails,number,test,22,23,Correct,1150,52929
31,4370,ctrails,number,test,23,25,Incorrect,7340,52929
32,4370,ctrails,number,test,24,24,Correct,760,52929
33,4370,ctrails,number,test,25,25,Correct,801,52929
34,4370,ctrails,letter,practice,0,a,Correct,3310,11336
35,4370,ctrails,letter,practice,1,b,Correct,1890,11336
36,4370,ctrails,letter,practice,2,c,Correct,800,11336
37,4370,ctrails,letter,practice,3,d,Correct,1150,11336
38,4370,ctrails,letter,practice,4,e,Correct,920,11336
39,4370,ctrails,letter,practice,5,f,Correct,1070,11336
40,4370,ctrails,letter,practice,6,g,Correct,1100,11336
41,4370,ctrails,letter,practice,7,h,Correct,1051,11336
42,4370,ctrails,letter,test,0,a,Correct,4040,46425
43,4370,ctrails,letter,test,1,b,Correct,1970,46425
44,4370,ctrails,letter,test,2,c,Correct,2340,46425
45,4370,ctrails,letter,test,3,d,Correct,2680,46425
46,4370,ctrails,letter,test,4,e,Correct,710,46425
47,4370,ctrails,letter,test,5,f,Correct,990,46425
48,4370,ctrails,letter,test,6,g,Correct,1900,46425
49,4370,ctrails,letter,test,7,h,Correct,2171,46425
50,4370,ctrails,letter,test,8,i,Correct,1290,46425
51,4370,ctrails,letter,test,9,j,Correct,1120,46425
52,4370,ctrails,letter,test,10,k,Correct,1940,46425
53,4370,ctrails,letter,test,11,l,Correct,2090,46425
54,4370,ctrails,letter,test,12,m,Correct,980,46425
55,4370,ctrails,letter,test,13,n,Correct,2190,46425
56,4370,ctrails,letter,test,14,o,Correct,2660,46425
57,4370,ctrails,letter,test,15,q,Incorrect,2860,46425
58,4370,ctrails,letter,test,16,p,Correct,4771,46425
59,4370,ctrails,letter,test,17,q,Correct,2160,46425
60,4370,ctrails,letter,test,18,r,Correct,940,46425
61,4370,ctrails,letter,test,19,s,Correct,830,46425
62,4370,ctrails,letter,test,20,t,Correct,1030,46425
63,4370,ctrails,letter,test,21,u,Correct,850,46425
64,4370,ctrails,letter,test,22,v,Correct,920,46425
65,4370,ctrails,letter,test,23,w,Correct,690,46425
66,4370,ctrails,letter,test,24,x,Correct,1320,46425
67,4370,ctrails,letter,test,25,y,Correct,870,46425
68,4370,ctrails,number-letter,practice,0,a,Incorrect,2541,15546
69,4370,ctrails,number-letter,practice,1,1,Correct,2510,15546
70,4370,ctrails,number-letter,practice,2,a,Correct,2570,15546
71,4370,ctrails,number-letter,practice,3,2,Correct,1250,15546
72,4370,ctrails,number-letter,practice,4,b,Correct,1480,15546
73,4370,ctrails,number-letter,practice,5,3,Correct,1850,15546
74,4370,ctrails,number-letter,practice,6,c,Correct,1130,15546
75,4370,ctrails,number-letter,practice,7,4,Correct,1340,15546
76,4370,ctrails,number-letter,practice,8,d,Correct,830,15546
77,4370,ctrails,number-letter,test,0,1,Correct,2901,115241
78,4370,ctrails,number-letter,test,1,a,Correct,920,115241
79,4370,ctrails,number-letter,test,2,2,Correct,2470,115241
80,4370,ctrails,number-letter,test,3,b,Correct,970,115241
81,4370,ctrails,number-letter,test,4,3,Correct,4690,115241
82,4370,ctrails,number-letter,test,5,c,Correct,5200,115241
83,4370,ctrails,number-letter,test,6,4,Correct,5481,115241
84,4370,ctrails,number-letter,test,7,d,Correct,1530,115241
85,4370,ctrails,number-letter,test,8,5,Correct,6150,115241
86,4370,ctrails,number-letter,test,9,e,Correct,740,115241
87,4370,ctrails,number-letter,test,10,6,Correct,4220,115241
88,4370,ctrails,number-letter,test,11,f,Correct,2081,115241
89,4370,ctrails,number-letter,test,12,7,Correct,6350,115241
90,4370,ctrails,number-letter,test,13,g,Correct,4620,115241
