proband_id,test_name,phase,trial_type,n,rsp,corr,rt,total_time
4368,ctrails,number,practice,7,8,Correct,90,104550
4368,ctrails,number,test,0,1,Correct,570,171102
4368,ctrails,number,test,1,2,Correct,80,171102
4368,ctrails,number,test,2,3,Correct,800,171102
4368,ctrails,number,test,3,4,Correct,200,171102
4368,ctrails,number,test,4,5,Correct,770,171102
4368,ctrails,number,test,5,6,Correct,100,171102
4368,ctrails,number,test,6,7,Correct,830,171102
4368,ctrails,number,test,7,8,Correct,580,171102
4368,ctrails,number,test,8,9,Correct,1110,171102
4368,ctrails,number,test,9,10,Correct,70,171102
4368,ctrails,number,test,10,11,Correct,30,171102
4368,ctrails,number,test,11,12,Correct,60,171102
4368,ctrails,number,test,12,13,Correct,620,171102
4368,ctrails,number,test,13,14,Correct,50,171102
4368,ctrails,number,test,14,15,Correct,760,171102
4368,ctrails,number,test,15,16,Correct,10,171102
4368,ctrails,number,test,16,17,Correct,30,171102
4368,ctrails,number,test,17,18,Correct,100,171102
4368,ctrails,number,test,18,19,Correct,40,171102
4368,ctrails,number,test,19,20,Correct,110,171102
4368,ctrails,number,test,20,21,Correct,60,171102
4368,ctrails,number,test,21,22,Correct,70,171102
4368,ctrails,number,test,22,23,Correct,40,171102
4368,ctrails,number,test,23,24,Correct,20,171102
4368,ctrails,number,test,24,25,Correct,1110,171102
4368,ctrails,letter,practice,0,a,Correct,40,66469
4368,ctrails,letter,practice,1,b,Correct,550,66469
4368,ctrails,letter,practice,2,c,Correct,180,66469
4368,ctrails,letter,practice,3,d,Correct,20,66469
4368,ctrails,letter,practice,4,e,Correct,7761,66469
4368,ctrails,letter,practice,5,f,Correct,60,66469
4368,ctrails,letter,practice,6,g,Correct,40,66469
4368,ctrails,letter,practice,7,h,Correct,20,66469
4368,ctrails,letter,test,0,a,Correct,1970,249912
4368,ctrails,letter,test,1,a,Incorrect,890,249912
4368,ctrails,letter,test,2,b,Correct,9121,249912
4368,ctrails,letter,test,3,c,Correct,590,249912
4368,ctrails,letter,test,4,d,Correct,750,249912
4368,ctrails,letter,test,5,e,Correct,80,249912
4368,ctrails,letter,test,6,f,Correct,1390,249912
4368,ctrails,letter,test,7,g,Correct,500,249912
4368,ctrails,letter,test,8,h,Correct,40,249912
4368,ctrails,letter,test,9,i,Correct,90,249912
4368,ctrails,letter,test,10,j,Correct,30,249912
4368,ctrails,letter,test,11,k,Correct,100,249912
4368,ctrails,letter,test,12,l,Correct,80,249912
4368,ctrails,letter,test,13,m,Correct,20,249912
4368,ctrails,letter,test,14,n,Correct,20,249912
4368,ctrails,letter,test,15,o,Correct,80,249912
4368,ctrails,letter,test,16,p,Correct,530,249912
4368,ctrails,letter,test,17,q,Correct,40,249912
4368,ctrails,letter,test,18,r,Correct,180,249912
4368,ctrails,letter,test,19,s,Correct,20,249912
4368,ctrails,letter,test,20,t,Correct,30,249912
4368,ctrails,letter,test,21,u,Correct,440,249912
4368,ctrails,letter,test,22,v,Correct,50,249912
4368,ctrails,letter,test,23,y,Incorrect,360,249912
4368,ctrails,letter,test,24,y,Incorrect,20,249912
4368,ctrails,letter,test,25,y,Incorrect,40,249912
4368,ctrails,letter,test,26,y,Incorrect,110,249912
4368,ctrails,letter,test,27,y,Incorrect,1360,249912
4368,ctrails,letter,test,28,w,Correct,1711,249912
4368,ctrails,letter,test,29,x,Correct,120,249912
4368,ctrails,letter,test,30,y,Correct,2600,249912
4368,ctrails,number-letter,practice,0,1,Correct,640,52611
4368,ctrails,number-letter,practice,1,a,Correct,7991,52611
4368,ctrails,number-letter,practice,2,2,Correct,2340,52611
4368,ctrails,number-letter,practice,3,b,Correct,3961,52611
4368,ctrails,number-letter,practice,4,3,Correct,5000,52611
4368,ctrails,number-letter,practice,5,c,Correct,4380,52611
4368,ctrails,number-letter,practice,6,4,Correct,5311,52611
4368,ctrails,number-letter,practice,7,d,Correct,4240,52611
4368,ctrails,number-letter,test,0,a,Incorrect,9341,407138
4368,ctrails,number-letter,test,1,a,Incorrect,1880,407138
4368,ctrails,number-letter,test,2,i,Incorrect,8990,407138
4368,ctrails,number-letter,test,3,1,Correct,4032,407138
4368,ctrails,number-letter,test,4,a,Correct,4700,407138
4368,ctrails,number-letter,test,5,2,Correct,2070,407138
4368,ctrails,number-letter,test,6,b,Correct,2210,407138
4368,ctrails,number-letter,test,7,3,Correct,2200,407138
4368,ctrails,number-letter,test,8,d,Incorrect,6890,407138
4368,ctrails,number-letter,test,9,d,Incorrect,840,407138
4368,ctrails,number-letter,test,10,c,Correct,7971,407138
4368,ctrails,number-letter,test,11,4,Correct,5630,407138
4368,ctrails,number-letter,test,12,d,Correct,2860,407138
4368,ctrails,number-letter,test,13,5,Correct,800,407138
4368,ctrails,number-letter,test,14,6,Incorrect,1580,407138
4368,ctrails,number-letter,test,15,e,Correct,3311,407138
4368,ctrails,number-letter,test,16,6,Correct,1980,407138
4368,ctrails,number-letter,test,17,h,Incorrect,4491,407138
4368,ctrails,number-letter,test,18,7,Incorrect,420,407138
4368,ctrails,number-letter,test,19,7,Incorrect,2220,407138
4368,ctrails,number-letter,test,20,h,Incorrect,3720,407138
4368,ctrails,number-letter,test,21,f,Correct,17191,407138
4368,ctrails,number-letter,test,22,7,Correct,4781,407138
4368,ctrails,number-letter,test,23,h,Incorrect,3970,407138
4368,ctrails,number-letter,test,24,8,Incorrect,300,407138
4368,ctrails,number-letter,test,25,8,Incorrect,70,407138
4368,ctrails,number-letter,test,26,j,Incorrect,1820,407138
4368,ctrails,number-letter,test,27,9,Incorrect,16271,407138
4368,ctrails,number-letter,test,28,i,Incorrect,3940,407138
4368,ctrails,number-letter,test,29,l,Incorrect,2310,407138
4368,ctrails,number-letter,test,30,8,Incorrect,6601,407138
4368,ctrails,number-letter,test,31,j,Incorrect,3090,407138
4368,ctrails,number-letter,test,32,h,Incorrect,1080,407138
4368,ctrails,number-letter,test,33,g,Correct,2290,407138
4368,ctrails,number-letter,test,34,8,Correct,9751,407138
4368,ctrails,number-letter,test,35,h,Correct,4620,407138
4368,ctrails,number-letter,test,36,9,Correct,12671,407138
4368,ctrails,number-letter,test,37,l,Incorrect,15031,407138
4368,ctrails,number-letter,test,38,i,Correct,2430,407138
4368,ctrails,number-letter,test,39,10,Correct,20,407138
4368,ctrails,number-letter,test,40,j,Correct,1190,407138
4368,ctrails,number-letter,test,41,11,Correct,20,407138
4368,ctrails,number-letter,test,42,k,Correct,16841,407138
4368,ctrails,number-letter,test,43,12,Correct,7880,407138
4368,ctrails,number-letter,test,44,12,Incorrect,670,407138
4368,ctrails,number-letter,test,45,l,Correct,2081,407138
4368,ctrails,number-letter,test,46,13,Correct,2360,407138
4369,ctrails,number,practice,0,1,Correct,4520,11445
4369,ctrails,number,practice,1,2,Correct,1220,11445
4369,ctrails,number,practice,2,3,Correct,870,11445
4369,ctrails,number,practice,3,4,Correct,850,11445
4369,ctrails,number,practice,4,5,Correct,780,11445
4369,ctrails,number,practice,5,6,Correct,930,11445
4369,ctrails,number,practice,6,7,Correct,380,11445
4369,ctrails,number,practice,7,8,Correct,930,11445
4369,ctrails,number,test,0,1,Correct,1420,30126
4369,ctrails,number,test,1,2,Correct,1140,30126
4369,ctrails,number,test,2,3,Correct,1220,30126
4369,ctrails,number,test,3,4,Correct,1580,30126
4369,ctrails,number,test,4,5,Correct,1350,30126
4369,ctrails,number,test,5,6,Correct,981,30126
4369,ctrails,number,test,6,7,Correct,950,30126
4369,ctrails,number,test,7,8,Correct,600,30126
4369,ctrails,number,test,8,9,Correct,1090,30126
4369,ctrails,number,test,9,10,Correct,2270,30126
4369,ctrails,number,test,10,11,Correct,1000,30126
4369,ctrails,number,test,11,12,Correct,1310,30126
4369,ctrails,number,test,12,13,Correct,960,30126
4369,ctrails,number,test,13,14,Correct,2450,30126
4369,ctrails,number,test,14,15,Correct,560,30126
4369,ctrails,number,test,15,16,Correct,1340,30126
4369,ctrails,number,test,16,17,Correct,1240,30126
4369,ctrails,number,test,17,18,Correct,850,30126
4369,ctrails,number,test,18,19,Correct,720,30126
4369,ctrails,number,test,19,20,Correct,1540,30126
4369,ctrails,number,test,20,21,Correct,1011,30126
4369,ctrails,number,test,21,22,Correct,890,30126
4369,ctrails,number,test,22,23,Correct,2200,30126
4369,ctrails,number,test,23,24,Correct,570,30126
4369,ctrails,number,test,24,25,Correct,770,30126
4369,ctrails,letter,practice,0,a,Correct,1110,7515
4369,ctrails,letter,practice,1,b,Correct,670,7515
4369,ctrails,letter,practice,2,c,Correct,620,7515
4369,ctrails,letter,practice,3,d,Correct,1250,7515
4369,ctrails,letter,practice,4,e,Correct,930,7515
4369,ctrails,letter,practice,5,f,Correct,890,7515
4369,ctrails,letter,practice,6,g,Correct,1120,7515
4369,ctrails,letter,practice,7,h,Correct,881,7515
4369,ctrails,letter,test,0,a,Correct,4800,35385
4369,ctrails,letter,test,1,b,Correct,2660,35385
4369,ctrails,letter,test,2,c,Correct,1231,35385
4369,ctrails,letter,test,3,d,Correct,1090,35385
4369,ctrails,letter,test,4,e,Correct,770,35385
4369,ctrails,letter,test,5,f,Correct,620,35385
4369,ctrails,letter,test,6,g,Correct,2700,35385
4369,ctrails,letter,test,7,h,Correct,930,35385
4369,ctrails,letter,test,8,i,Correct,1170,35385
4369,ctrails,letter,test,9,j,Correct,790,35385
4369,ctrails,letter,test,10,k,Correct,1930,35385
4369,ctrails,letter,test,11,l,Correct,1300,35385
4369,ctrails,letter,test,12,m,Correct,960,35385
4369,ctrails,letter,test,13,n,Correct,1510,35385
4369,ctrails,letter,test,14,o,Correct,880,35385
4369,ctrails,letter,test,15,p,Correct,910,35385
4369,ctrails,letter,test,16,q,Correct,800,35385
4369,ctrails,letter,test,17,r,Correct,611,35385
4369,ctrails,letter,test,18,s,Correct,940,35385
4369,ctrails,letter,test,19,t,Correct,670,35385
4369,ctrails,letter,test,20,u,Correct,980,35385
4369,ctrails,letter,test,21,v,Correct,940,35385
4369,ctrails,letter,test,22,w,Correct,700,35385
4369,ctrails,letter,test,23,x,Correct,4340,35385
4369,ctrails,letter,test,24,y,Correct,1040,35385
4369,ctrails,number-letter,practice,0,1,Correct,1700,10284
4369,ctrails,number-letter,practice,1,a,Correct,1480,10284
4369,ctrails,number-letter,practice,2,2,Correct,1160,10284
4369,ctrails,number-letter,practice,3,b,Correct,1350,10284
4369,ctrails,number-letter,practice,4,3,Correct,850,10284
4369,ctrails,number-letter,practice,5,c,Correct,980,10284
4369,ctrails,number-letter,practice,6,4,Correct,1740,10284
4369,ctrails,number-letter,practice,7,d,Correct,981,10284
4369,ctrails,number-letter,test,0,1,Correct,1630,56855
4369,ctrails,number-letter,test,1,a,Correct,990,56855
4369,ctrails,number-letter,test,2,2,Correct,1080,56855
4369,ctrails,number-letter,test,3,b,Correct,3550,56855
4369,ctrails,number-letter,test,4,3,Correct,880,56855
4369,ctrails,number-letter,test,5,c,Correct,2191,56855
4369,ctrails,number-letter,test,6,4,Correct,1200,56855
4369,ctrails,number-letter,test,7,d,Correct,2950,56855
4369,ctrails,number-letter,test,8,5,Correct,1520,56855
4369,ctrails,number-letter,test,9,e,Correct,3200,56855
4369,ctrails,number-letter,test,10,6,Correct,2000,56855
4369,ctrails,number-letter,test,11,f,Correct,1750,56855
4369,ctrails,number-letter,test,12,7,Correct,3231,56855
4369,ctrails,number-letter,test,13,g,Correct,4630,56855
4369,ctrails,number-letter,test,14,8,Correct,5040,56855
4369,ctrails,number-letter,test,15,h,Correct,2840,56855
4369,ctrails,number-letter,test,16,9,Correct,1050,56855
4369,ctrails,number-letter,test,17,i,Correct,2720,56855
4369,ctrails,number-letter,test,18,10,Correct,1531,56855
4369,ctrails,number-letter,test,19,j,Correct,2570,56855
4369,ctrails,number-letter,test,20,11,Correct,2070,56855
4369,ctrails,number-letter,test,21,k,Correct,2210,56855
4369,ctrails,number-letter,test,22,12,Correct,4010,56855
4369,ctrails,number-letter,test,23,l,Correct,1060,56855
4369,ctrails,number-letter,test,24,13,Correct,840,56855
4370,ctrails,number,practice,0,1,Correct,3820,13653
4370,ctrails,number,practice,1,2,Correct,2340,13653
4370,ctrails,number,practice,2,3,Correct,1630,13653
4370,ctrails,number,practice,3,4,Correct,990,13653
4370,ctrails,number,practice,4,5,Correct,1160,13653
4370,ctrails,number,practice,5,6,Correct,1670,13653
4370,ctrails,number,practice,6,7,Correct,920,13653
4370,ctrails,number,practice,7,8,Correct,1090,13653
4370,ctrails,number,test,0,1,Correct,2560,52929
4370,ctrails,number,test,1,2,Correct,1530,52929
4370,ctrails,number,test,2,3,Correct,2080,52929
4370,ctrails,number,test,3,4,Correct,3210,52929
4370,ctrails,number,test,4,5,Correct,3090,52929
4370,ctrails,number,test,5,6,Correct,850,52929
4370,ctrails,number,test,6,7,Correct,990,52929
4370,ctrails,number,test,7,8,Correct,970,52929
4370,ctrails,number,test,8,9,Correct,970,52929
4370,ctrails,number,test,9,10,Correct,1701,52929
4370,ctrails,number,test,10,11,Correct,890,52929
4370,ctrails,number,test,11,12,Correct,1200,52929
4370,ctrails,number,test,12,13,Correct,1750,52929
4370,ctrails,number,test,13,14,Correct,1980,52929
4370,ctrails,number,test,14,15,Correct,1820,52929
4370,ctrails,number,test,15,16,Correct,1580,52929
4370,ctrails,number,test,16,17,Correct,910,52929
4370,ctrails,number,test,17,18,Correct,1000,52929
4370,ctrails,number,test,18,19,Correct,3430,52929
4370,ctrails,number,test,19,20,Correct,720,52929
4370,ctrails,number,test,20,21,Correct,650,52929
4370,ctrails,number,test,21,22,Correct,4201,52929
4370,ctrails,number,test,22,23,Correct,1150,52929
4370,ctrails,number,test,23,25,Incorrect,7340,52929
4370,ctrails,number,test,24,24,Correct,760,52929
4370,ctrails,number,test,25,25,Correct,801,52929
4370,ctrails,letter,practice,0,a,Correct,3310,11336
4370,ctrails,letter,practice,1,b,Correct,1890,11336
4370,ctrails,letter,practice,2,c,Correct,800,11336
4370,ctrails,letter,practice,3,d,Correct,1150,11336
4370,ctrails,letter,practice,4,e,Correct,920,11336
4370,ctrails,letter,practice,5,f,Correct,1070,11336
4370,ctrails,letter,practice,6,g,Correct,1100,11336
4370,ctrails,letter,practice,7,h,Correct,1051,11336
4370,ctrails,letter,test,0,a,Correct,4040,46425
4370,ctrails,letter,test,1,b,Correct,1970,46425
4370,ctrails,letter,test,2,c,Correct,2340,46425
4370,ctrails,letter,test,3,d,Correct,2680,46425
4370,ctrails,letter,test,4,e,Correct,710,46425
4370,ctrails,letter,test,5,f,Correct,990,46425
4370,ctrails,letter,test,6,g,Correct,1900,46425
4370,ctrails,letter,test,7,h,Correct,2171,46425
4370,ctrails,letter,test,8,i,Correct,1290,46425
4370,ctrails,letter,test,9,j,Correct,1120,46425
4370,ctrails,letter,test,10,k,Correct,1940,46425
4370,ctrails,letter,test,11,l,Correct,2090,46425
4370,ctrails,letter,test,12,m,Correct,980,46425
4370,ctrails,letter,test,13,n,Correct,2190,46425
4370,ctrails,letter,test,14,o,Correct,2660,46425
4370,ctrails,letter,test,15,q,Incorrect,2860,46425
4370,ctrails,letter,test,16,p,Correct,4771,46425
4370,ctrails,letter,test,17,q,Correct,2160,46425
4370,ctrails,letter,test,18,r,Correct,940,46425
4370,ctrails,letter,test,19,s,Correct,830,46425
4370,ctrails,letter,test,20,t,Correct,1030,46425
4370,ctrails,letter,test,21,u,Correct,850,46425
4370,ctrails,letter,test,22,v,Correct,920,46425
4370,ctrails,letter,test,23,w,Correct,690,46425
4370,ctrails,letter,test,24,x,Correct,1320,46425
4370,ctrails,letter,test,25,y,Correct,870,46425
4370,ctrails,number-letter,practice,0,a,Incorrect,2541,15546
4370,ctrails,number-letter,practice,1,1,Correct,2510,15546
4370,ctrails,number-letter,practice,2,a,Correct,2570,15546
4370,ctrails,number-letter,practice,3,2,Correct,1250,15546
4370,ctrails,number-letter,practice,4,b,Correct,1480,15546
4370,ctrails,number-letter,practice,5,3,Correct,1850,15546
4370,ctrails,number-letter,practice,6,c,Correct,1130,15546
4370,ctrails,number-letter,practice,7,4,Correct,1340,15546
4370,ctrails,number-letter,practice,8,d,Correct,830,15546
4370,ctrails,number-letter,test,0,1,Correct,2901,115241
4370,ctrails,number-letter,test,1,a,Correct,920,115241
4370,ctrails,number-letter,test,2,2,Correct,2470,115241
4370,ctrails,number-letter,test,3,b,Correct,970,115241
4370,ctrails,number-letter,test,4,3,Correct,4690,115241
4370,ctrails,number-letter,test,5,c,Correct,5200,115241
4370,ctrails,number-letter,test,6,4,Correct,5481,115241
4370,ctrails,number-letter,test,7,d,Correct,1530,115241
4370,ctrails,number-letter,test,8,5,Correct,6150,115241
4370,ctrails,number-letter,test,9,e,Correct,740,115241
4370,ctrails,number-letter,test,10,6,Correct,4220,115241
4370,ctrails,number-letter,test,11,f,Correct,2081,115241
4370,ctrails,number-letter,test,12,7,Correct,6350,115241
4370,ctrails,number-letter,test,13,g,Correct,4620,115241
4370,ctrails,number-letter,test,14,8,Correct,6621,115241
4370,ctrails,number-letter,test,15,h,Correct,3340,115241
4370,ctrails,number-letter,test,16,9,Correct,4550,115241
4370,ctrails,number-letter,test,17,i,Correct,1270,115241
4370,ctrails,number-letter,test,18,10,Correct,2470,115241
4370,ctrails,number-letter,test,19,j,Correct,1280,115241
4370,ctrails,number-letter,test,20,11,Correct,4851,115241
4370,ctrails,number-letter,test,21,k,Correct,7720,115241
4370,ctrails,number-letter,test,22,12,Correct,2500,115241
4370,ctrails,number-letter,test,23,13,Incorrect,10631,115241
4370,ctrails,number-letter,test,24,13,Incorrect,8600,115241
4370,ctrails,number-letter,test,25,l,Correct,11471,115241
4370,ctrails,number-letter,test,26,13,Correct,1500,115241
4371,ctrails,number,practice,0,1,Correct,11582,20996
4371,ctrails,number,practice,1,2,Correct,1930,20996
4371,ctrails,number,practice,2,3,Correct,1840,20996
4371,ctrails,number,practice,3,4,Correct,1370,20996
4371,ctrails,number,practice,4,5,Correct,1530,20996
4371,ctrails,number,practice,5,6,Correct,1330,20996
4371,ctrails,number,practice,6,7,Correct,800,20996
4371,ctrails,number,practice,7,8,Correct,570,20996
4371,ctrails,number,test,0,1,Correct,5650,88312
4371,ctrails,number,test,1,2,Correct,2110,88312
4371,ctrails,number,test,2,3,Correct,1441,88312
4371,ctrails,number,test,3,4,Correct,7170,88312
4371,ctrails,number,test,4,5,Correct,6140,88312
4371,ctrails,number,test,5,6,Correct,2140,88312
4371,ctrails,number,test,6,7,Correct,1100,88312
4371,ctrails,number,test,7,8,Correct,2421,88312
4371,ctrails,number,test,8,9,Correct,1050,88312
4371,ctrails,number,test,9,10,Correct,3010,88312
4371,ctrails,number,test,10,11,Correct,8150,88312
4371,ctrails,number,test,11,12,Correct,7631,88312
4371,ctrails,number,test,12,13,Correct,5130,88312
4371,ctrails,number,test,13,14,Correct,5270,88312
4371,ctrails,number,test,14,15,Correct,580,88312
4371,ctrails,number,test,15,16,Correct,1600,88312
4371,ctrails,number,test,16,17,Correct,2401,88312
4371,ctrails,number,test,17,18,Correct,1240,88312
4371,ctrails,number,test,18,19,Correct,4920,88312
4371,ctrails,number,test,19,20,Correct,1850,88312
4371,ctrails,number,test,20,21,Correct,3370,88312
4371,ctrails,number,test,21,22,Correct,7151,88312
4371,ctrails,number,test,22,23,Correct,1910,88312
4371,ctrails,number,test,23,24,Correct,1561,88312
4371,ctrails,number,test,24,25,Correct,3200,88312
